# Phase knife nuller coupling vs. separation (horizontal cut through peak)
# Generated: 2026-08-31 13:40:48
#
# Band                    : J (blue channel)
# Band edges [nm]         : 1170.0 - 1327.0
# Central wavelength [nm] : 1248.5
# Fractional bandwidth    : 0.1258
# Num. wavelengths        : 1
# Wavelength of this cut  : 1248.5 nm
#
# Pupil                   : Keck
# Pupil diameter [mm]     : 13.1400
# F/#                     : 3.670
# Focal length [mm]       : 48.2238
#
# Fiber type              : bessel
# Fiber core radius [um]  : 2.200
# Fiber NA                : 0.160
#
# Phase step [rad]        : 3.141593
# Knife clocking [deg]    : 0.00
# Knife offset [samp]     : X = 0, Y = 0
# Zernike nolls           : [4 5 6 7 8]
# Zernike coeffs [waves]  : [0 0 0 0 0]
#
# Grid size N             : 1024
# Aperture radius [samp]  : 508
# Image samp [samp/lam0F#]: 400
# Image FOV [lam0/D]      : 10
#
# Column 1: separation [lambda0/D]
# Column 2: coupling efficiency [fractional, not percent]
separation_lambda0_over_D,coupling_efficiency
2.0575,0.03759452659
2.06,0.03730121012
2.0625,0.03701026324
2.065,0.03672167488
2.0675,0.03643543393
2.07,0.03615152917
2.0725,0.03586994948
2.075,0.03559068352
2.0775,0.03531372003
2.08,0.03503904777
2.0825,0.0347666553
2.085,0.03449653123
2.0875,0.03422866414
2.09,0.03396304258
2.0925,0.03369965506
2.095,0.03343849008
2.0975,0.03317953611
2.1,0.03292278159
2.1025,0.03266821479
2.105,0.03241582425
2.1075,0.03216559835
2.11,0.03191752528
2.1125,0.03167159355
2.115,0.03142779148
2.1175,0.03118610721
2.12,0.03094652903
2.1225,0.03070904539
2.125,0.03047364439
2.1275,0.03024031447
2.13,0.0300090437
2.1325,0.02977982033
2.135,0.02955263259
2.1375,0.02932746892
2.14,0.02910431736
2.1425,0.02888316614
2.145,0.02866400349
2.1475,0.02844681765
2.15,0.02823159684
2.1525,0.02801832931
2.155,0.02780700331
2.1575,0.02759760708
2.16,0.02739012888
2.1625,0.02718455697
2.165,0.02698087963
2.1675,0.02677908515
2.17,0.02657916181
2.1725,0.02638109793
2.175,0.0261848816
2.1775,0.02599050139
2.18,0.02579794565
2.1825,0.02560720275
2.185,0.02541826084
2.1875,0.02523110856
2.19,0.02504573435
2.1925,0.0248621264
2.195,0.02468027343
2.1975,0.02450016394
2.2,0.02432178618
2.2025,0.02414512896
2.205,0.02397018058
2.2075,0.02379692988
2.21,0.0236253655
2.2125,0.02345547582
2.215,0.02328724976
2.2175,0.0231206758
2.22,0.02295574292
2.2225,0.02279243963
2.225,0.02263075473
2.2275,0.02247067732
2.23,0.02231219601
2.2325,0.02215529996
2.235,0.02199997785
2.2375,0.02184621865
2.24,0.02169401164
2.2425,0.0215433456
2.245,0.02139420963
2.2475,0.02124659311
2.25,0.02110048494
2.2525,0.02095587434
2.255,0.0208127508
2.2575,0.02067110336
2.26,0.02053092136
2.2625,0.02039219416
2.265,0.02025491143
2.2675,0.02011906239
2.27,0.01998463653
2.2725,0.0198516234
2.275,0.01972001261
2.2775,0.01958979404
